OBJECTID,Identificador unico del sector catastral,Tipo de sector catastral,Nombre del sector catastral,coord_x,coord_y
1949,001330,0,CANADÁ O GÜIRA,"-74,09925314099999","4,54451951214924"
1950,001417,0,LOS MOLINOS,"-74,10977423700001","4,555546362649604"
1951,002531,0,CANDELARIA LA NUEVA,"-74,150428035","4,566879388149964"
1952,002516,0,MÉXICO,"-74,13612874200001","4,554482869149567"
1953,009118,0,BATAN,"-74,0630047805","4,7071130796545475"
1954,001327,0,LOS LIBERTADORES,"-74,088874282","4,532923328648874"
1955,004408,0,TEJAR,"-74,1290396025","4,606098139651255"
1956,004404,0,AUTOPISTA SUR,"-74,126399037","4,598644965151015"
1957,004581,0,TIMIZA C,"-74,15935520000002","4,61441300865153"
1958,002574,0,CEDRITOS DEL SUR,"-74,14557686750001","4,540128401649102"
1959,007204,0,QUESADA,"-74,0682046835","4,638892133652327"
1961,101201,1,HOYA TEUSACÁ,"-74,01309658949998","4,602839103151128"
1962,104128,1,EL MOCHUELO III,"-74,15102207599998","4,516941545648351"
1963,002426,0,SANTO DOMINGO,"-74,1772035125","4,5795938086504115"
1964,003203,0,SANTA BARBARA,"-74,078074348","4,59231844565082"
1965,002621,0,SAN FELIPE DE USME,"-74,0992555345","4,502214144147864"
1966,004104,0,LA ESTANZUELA,"-74,08725666000001","4,600902153151079"
1967,001103,0,VITELMA,"-74,0764948995","4,5761005426502805"
1968,009107,0,PRADO VERANIEGO,"-74,05561151500001","4,717324737154886"
1969,004520,0,LA PAZ BOSA,"-74,1857090565","4,615955411151564"
1970,003101,0,LA ALAMEDA,"-74,07346924250001","4,611162739651422"
1971,004310,0,PROVIVIENDA NORTE,"-74,125551736","4,613892988651505"
1972,004517,0,JACQUELINE,"-74,16245104000001","4,60867989765133"
1973,202404,2,SAN FELIPE DE USME RURAL,"-74,096330486","4,500833663147805"
1974,003102,0,LAS NIEVES,"-74,06997098","4,60758148865132"
1975,006413,0,SAN PABLO JERICÓ,"-74,15715853249998","4,688517582653933"
1976,102312,1,CIUDAD LONDRES RURAL,"-74,08470319949998","4,517049553148351"
1978,006407,0,GUADUAL FONTIBÓN,"-74,14419535649998","4,667666770653266"
1979,007303,0,COLOMBIA,"-74,06642225850001","4,6597008136529965"
1980,006315,0,LA ESPERANZA SUR,"-74,1173458355","4,657632961652945"
1981,002510,0,LA PICOTA ORIENTAL,"-74,11353295200001","4,544738334649262"
1982,201306,2,TIBAQUE I,"-74,07488971999999","4,559280221649713"
1983,002617,0,EL REFUGIO I,"-74,09815013300002","4,488516453147443"
1984,001323,0,NUEVA DELHI,"-74,08811298350003","4,52959115714876"
1985,007311,0,SIETE DE AGOSTO,"-74,0711017205","4,657731006152941"
1986,004536,0,EL RUBÍ,"-74,17629582150002","4,609397898151362"
1987,006316,0,BOSQUE DE MODELIA,"-74,123339706","4,672422164653414"
1988,005635,0,EL MADRIGAL,"-74,112803786","4,707995654654567"
1989,006524,0,LA MAGDALENA,"-74,15225897800002","4,660086331153012"
1990,204129,2,EL MOCHUELO II NORTE,"-74,14759537449999","4,531663547148854"
1991,001416,0,SAN AGUSTÍN,"-74,1092940995","4,5497260351494395"
1992,006202,0,GRAN AMÉRICA,"-74,08402515750001","4,62734800365195"
1993,006410,0,CENTRO FONTIBÓN,"-74,144169253","4,675583457153505"
1994,008302,0,SEMINARIO,"-74,03850778999998","4,674444561653476"
1995,005509,0,SAN JOAQUÍN,"-74,09903613999998","4,677550408153583"
1996,004616,0,OSORIO X URBANO,"-74,18438087800001","4,639861890152373"
1997,008416,0,MOLINOS NORTE,"-74,040124763","4,692385751654048"
1998,007305,0,LA ESPERANZA,"-74,0653737415","4,652984931152776"
1999,008319,0,EL BAGAZAL,"-74,04715123099999","4,655737768152864"
2000,005670,0,LA RIVIERA,"-74,13180265049999","4,7124108681546915"
2001,004568,0,JORGE URIBE BOTERO,"-74,177428969","4,623111610151803"
2002,003105,0,EGIPTO,"-74,06927374400001","4,5949907676508985"
2003,008312,0,ESPARTILLAL,"-74,05577312","4,664142395653137"
2004,007404,0,ALCÁZARES NORTE,"-74,06848477150001","4,665151812653175"
2005,008311,0,EL NOGAL,"-74,05243716300001","4,6628105241531035"
2006,001210,0,CALVO SUR,"-74,084023384","4,584679076650562"
2009,104130,1,BRAZUELOS OCCIDENTAL RURAL,"-74,1244537375","4,49492313214763"
2010,004523,0,JIMÉNEZ DE QUESADA,"-74,18455969499999","4,605065473151221"
2011,002301,0,EDUARDO FREY,"-74,1160033955","4,592179906650805"
2016,005610,0,LA GRANJA,"-74,09805158950002","4,6988498621542725"
2017,002409,0,NUEVO MUZÚ,"-74,148251778","4,587718286650637"
2018,002455,0,LA VALVANERA,"-74,1647985655","4,590130799650709"
2019,005641,0,SANTA MÓNICA,"-74,11674716049998","4,700738707154333"
2021,008213,0,CHAPINERO CENTRAL,"-74,063274364","4,644534926152513"
2022,005110,0,EL SALITRE,"-74,0982575075","4,652323064652755"
2023,002460,0,ARBORIZADORA ALTA I,"-74,15622397499999","4,5682088241500285"
2024,002523,0,LA ALAMEDA,"-74,13897421300001","4,549448640649411"
2025,002572,0,SALAZAR USME,"-74,11378520599999","4,518433750648406"
2026,002553,0,SUMAPAZ,"-74,146454893","4,554413261149574"
2028,002539,0,SAN RAFAEL,"-74,149026383","4,548068508649361"
2029,008308,0,EL CHICO,"-74,05142885250001","4,673869371653479"
2030,005305,0,LA PATRIA,"-74,06469776349999","4,676378018153551"
2031,005204,0,SAN FERNANDO OCCIDENTAL,"-74,08180639849999","4,674214611653462"
2032,105104,1,EL TINTAL,"-74,16351839500001","4,672336598153427"
2033,002402,0,SAN VICENTE FERRER,"-74,13957261049998","4,581380683150439"
2034,002407,0,EL CARMEN,"-74,13528709050001","4,581606503650438"
2035,002406,0,SAMORE,"-74,1333684725","4,58278526665049"
2036,002401,0,TUNAL ORIENTAL,"-74,13329047350001","4,575406994150273"
2037,002614,0,LA ORQUÍDEA DE USME,"-74,106703985","4,495937949647654"
2038,007301,0,LA MERCED NORTE,"-74,07351098450002","4,664910913153168"
2039,002413,0,MUZÚ,"-74,14522666100001","4,580317863650414"
2040,005101,0,JOSÉ JOAQUÍN VARGAS,"-74,08556073599999","4,671947639153426"
2041,002592,0,DESARROLLO BRAZUELOS,"-74,12011662450001","4,4928022306475786"
2043,104119,1,CIUDAD BOLÍVAR RURAL I,"-74,17211905650001","4,546170698149297"
2044,006209,0,QUINTA PAREDES,"-74,093940041","4,635255398152203"
2045,008212,0,MARLY,"-74,06528053299999","4,635903674152214"
2047,002517,0,LUCERO DEL SUR,"-74,14132802499998","4,55093577464946"
2048,005103,0,SAN MIGUEL,"-74,078722065","4,662111400153064"
2049,005615,0,LA SOLEDAD NORTE,"-74,1025454185","4,696989917154207"
2050,205318,2,SAN BERNARDINO XVIII,"-74,211436859","4,616353887651585"
2051,008104,0,LA PERSEVERANCIA,"-74,064316416","4,617946033151652"
2052,008109,0,SAN MARTIN,"-74,0673879785","4,617053655651583"
2053,004110,0,LA PEPITA,"-74,08956308949999","4,604769951651214"
2054,001401,0,SAN JOSÉ SUR,"-74,10195114849998","4,577470975650326"
2055,003210,0,RAMÍREZ,"-74,07587501149999","4,582363254150481"
2056,007401,0,POLO CLUB,"-74,06295661300001","4,67233108565343"
2057,002502,0,MILLÁN,"-74,1466307965","4,559383878649735"
2058,001201,0,SEVILLA,"-74,09082648649999","4,5887486986506705"
2061,006520,0,ZONA FRANCA,"-74,16058751449998","4,673058647653434"
2062,005508,0,LA CABANA,"-74,10140478050002","4,673744160153469"
2063,002453,0,CIUDAD BOLÍVAR,"-74,17135660350002","4,5608382436497825"
2064,005306,0,ENTRERIOS,"-74,07603081650001","4,681894792153726"
2065,004509,0,CIUDAD KENNEDY,"-74,14218800900002","4,6235882696517985"
2066,102506,1,PORTAL RURAL II,"-74,09693210200001","4,494080792647603"
2067,001338,0,LA BELLEZA,"-74,09313792949999","4,530847165648806"
2068,002622,0,TOCAIMITA ORIENTAL I,"-74,09799294000001","4,502195858647859"
2069,106301,1,ENGATIVÁ EL DORADO,"-74,1321167875","4,726522924655164"
2070,001314,0,SAN JOSÉ SUR ORIENTAL,"-74,0879939955","4,547460867149356"
2071,001208,0,LA HORTUA,"-74,0877420285","4,5894585056507164"
2072,005623,0,LOS ÁNGELES,"-74,120133931","4,696616590154219"
2073,008407,0,USAQUÉN,"-74,029270422","4,692957594654084"
2074,005609,0,TABORA,"-74,0992690235","4,693965516154135"
2075,007205,0,PALERMO,"-74,07189290349999","4,635076679152208"
2076,006508,0,LAS DOS AVENIDAS,"-74,14371885749998","4,6338283836521565"
2077,001408,0,VILLA DE LOS ALPES,"-74,09723019150002","4,559328914149749"
2078,008536,0,BOSQUE DE PINOS I,"-74,02527942","4,718626358654906"
2080,004108,0,SANTA ISABEL,"-74,09962854099999","4,599932815651038"
2081,007308,0,QUINTA MUTIS,"-74,0736135745","4,653486663652786"
2082,006532,0,KASANDRA,"-74,169487868","4,693019168654086"
2083,005603,0,BOYACÁ,"-74,09967817750001","4,6860638336538445"
2084,007202,0,SAN LUIS,"-74,071671724","4,6467371626525935"
2085,008110,0,EL PARAÍSO,"-74,05872913000002","4,627592701651948"
2086,204304,2,LAGUNITAS,"-74,14646091750001","4,505767477147992"
2087,005607,0,SAN IGNACIO,"-74,1153208735","4,676119919653532"
2088,005626,0,LOS ÁLAMOS,"-74,11786678499999","4,686916690153888"
2090,001337,0,SAN PEDRO SUR,"-74,08577123150002","4,507033750648031"
2093,002309,0,VILLA MAYOR ORIENTAL,"-74,12479717599999","4,59175974665079"
2094,001203,0,CARACAS,"-74,09283999350001","4,583430518150519"
2095,002513,0,LAS ACACIAS,"-74,14379720349999","4,562216556149833"
2096,001204,0,CIUDAD JARDÍN SUR,"-74,096529148","4,580360866650416"
2097,002209,0,QUIROGA I,"-74,1106507115","4,581108570150467"
2098,004111,0,EL PROGRESO,"-74,093100021","4,600956176151068"
2100,002595,0,LAGUNITAS URBANO,"-74,1466352315","4,5080896636480485"
2101,004543,0,ALQUERÍA LA FRAGUA,"-74,13691071150001","4,602299815651133"
2102,005649,0,VILLAS DE GRANADA I,"-74,1216393345","4,717944575654878"
2107,005622,0,BOLIVIA,"-74,114134895","4,7173583001548725"
2108,004548,0,TECHO,"-74,14761981199999","4,626884778151906"
2109,004584,0,SANTA CATALINA,"-74,1529876795","4,604981049151222"
2110,001405,0,VEINTE DE JULIO,"-74,09615428200001","4,570595647150103"
2111,001412,0,GRANJAS SAN PABLO,"-74,117193883","4,572331604650149"
2113,007107,0,LAS AMÉRICAS,"-74,07869678650002","4,628686634652007"
2114,002563,0,EL PEDREGAL,"-74,113669464","4,522314151148542"
2115,008114,0,PARQUE NACIONAL URBANO,"-74,06301177199998","4,60020919365107"
2116,007309,0,BENJAMÍN HERRERA,"-74,07623532149998","4,654071717652807"
2117,006308,0,FRANCO,"-74,12053493350001","4,650002120652662"
2118,004586,0,JIMÉNEZ DE QUESADA II SECTOR,"-74,18833620999999","4,607373960151314"
2119,002566,0,LA PAZ,"-74,114452755","4,5421850846491765"
2120,002549,0,VILLA GLORIA,"-74,152455288","4,550163491149439"
2121,001348,0,LA CABANA,"-74,091456126","4,513059975148228"
2122,008208,0,PARDO RUBIO,"-74,061502201","4,634706585152186"
2123,005675,0,BOLIVIA,"-74,127166681","4,7072146601545235"
2124,006319,0,TERMINAL DE TRANSPORTES,"-74,11461621500001","4,654085208652809"
2125,006313,0,SALITRE OCCIDENTAL,"-74,1090246295","4,651631276652752"
2126,007312,0,RAFAEL URIBE,"-74,06772029450002","4,655433494152854"
2128,004306,0,LA TRINIDAD,"-74,11809860899999","4,624849381651876"
2129,003209,0,EL DORADO,"-74,0728348515","4,580219267150401"
2130,004407,0,ALCALÁ,"-74,126436875","4,603005498151141"
2131,006107,0,PALOQUEMAO,"-74,08708548800001","4,615248473651526"
2132,008108,0,SAMPER,"-74,069434642","4,619095839151684"
2133,102407,1,TIBAQUE SUR,"-74,090457786","4,5040328136479335"
2134,004550,0,JOSÉ MARÍA CARBONEL,"-74,19693328","4,6026086806511355"
2135,006210,0,CENTRO NARIÑO,"-74,089731629","4,628834884651975"
2136,005107,0,ACEVEDO TEJADA,"-74,0818509865","4,6303113126520445"
2137,002522,0,EL MOCHUELO ORIENTAL,"-74,12686296299998","4,532744767148863"
2138,004106,0,EL VERGEL,"-74,095537226","4,596804769650928"
2139,008112,0,SUCRE,"-74,0663042185","4,629151352652007"
2140,002525,0,BARRANQUILLITA,"-74,11636794949999","4,523354397648545"
2141,007207,0,GALERÍAS,"-74,07473148400001","4,642985878652472"
2142,004508,0,CIUDAD KENNEDY OCCIDENTAL,"-74,1612536195","4,622424684151795"
2144,009105,0,PRADO PINZÓN,"-74,05468671349999","4,727102327655167"
2145,005650,0,CIUDADELA COLSUBSIDIO,"-74,11247684399999","4,727330548155225"
2146,009201,0,LOS NARANJOS,"-74,08643516200001","4,726413196655175"
2147,002445,0,CARACOLÍ,"-74,17134089449999","4,573341773650162"
2149,005679,0,SAN ANTONIO ENGATIVÁ,"-74,1275933645","4,702812352654419"
2150,006302,0,CAPELLANÍA,"-74,121009369","4,660966265653018"
2151,006303,0,LA ESPERANZA NORTE,"-74,11109182199999","4,660019622153004"
2152,007302,0,ALCÁZARES,"-74,070470339","4,662510580153096"
2153,005114,0,CAMPO EUCARÍSTICO,"-74,0945676305","4,658966026652969"
2154,204131,2,MOCHUELO ALTO URBANO,"-74,14819319949999","4,488905972647432"
2155,102122,1,LA REQUILINA RURAL,"-74,11460469400001","4,4703338946468465"
2156,104131,1,MOCHUELO ALTO RURAL,"-74,14726790099999","4,483039451647238"
2157,208111,2,SAN ISIDRO RURAL,"-74,01789825650002","4,669769934153345"
2158,002423,0,ESPINO,"-74,17289283299999","4,584048906150526"
2159,004566,0,PATIO BONITO III,"-74,16105767350001","4,643041346152452"
2160,009230,0,SAN CAYETANO,"-74,09665195849999","4,726195170655171"
2161,009106,0,SAN JOSÉ DEL PRADO,"-74,05844330900001","4,722632388655036"
2162,004401,0,SAN EUSEBIO,"-74,12414119000002","4,607469017151297"
2163,208104,2,PARAMO URBANO,"-74,02956315899999","4,674944875653484"
2169,003206,0,LA PENA,"-74,0665716165","4,5864446556506175"
2170,003207,0,LOS LACHES,"-74,0680347725","4,5858357216506125"
2171,002579,0,VILLA CANDELARIA,"-74,15324369200002","4,567928471649992"
2172,002591,0,BRAZUELOS OCCIDENTAL,"-74,12296838449998","4,496559939647691"
2173,002576,0,SERRANÍAS I,"-74,111730889","4,497796238147734"
2174,006519,0,MORAVIA,"-74,155398437","4,678376878653593"
2175,001426,0,SAN LUIS,"-74,10451066500002","4,567166933149968"
2176,002536,0,MONTEBLANCO,"-74,119425923","4,505163186647968"
2177,005668,0,VILLAS DE ALCALÁ,"-74,1312519745","4,71649172715485"
2178,208127,2,PARAMO RURAL V,"-74,01221919699998","4,665719963153183"
2179,008508,0,CEDRO SALAZAR,"-74,02844903599998","4,72691258265519"
2183,005669,0,EL GACO,"-74,1406257365","4,723584270155081"
2184,205401,2,EL CHANCO II,"-74,16785817750002","4,686133060653889"
2188,004557,0,GRAN BRITALIA,"-74,17669411850002","4,618799708151653"
2189,004522,0,BOSA,"-74,18252654300002","4,609195924651356"
2190,004561,0,EL JARDÍN,"-74,208608956","4,614274645651511"
2191,004302,0,SAN RAFAEL,"-74,1125291145","4,621367929651747"
2193,006419,0,EL REFUGIO,"-74,14913428950001","4,691410886654024"
2194,006416,0,ATAHUALPA,"-74,14605956700001","4,688621103153913"
2195,006403,0,SAN JOSÉ DE FONTIBÓN,"-74,13212186549998","4,683157204653751"
2196,001347,0,JUAN REY SUR,"-74,0915184045","4,515561895148295"
2201,009257,0,TIBABUYES,"-74,112642924","4,735316621655464"
2203,208107,2,LA ESPERANZA,"-74,0243987785","4,6645415201531595"
2205,004578,0,VILLA NELLY III SECTOR,"-74,1622819785","4,6244075606518535"
2206,004620,0,CHUCUA DE LA VACA II,"-74,16494694049999","4,627432227151963"
2207,002431,0,POTOSÍ,"-74,1705090495","4,568999111150056"
2208,001335,0,VILLA DIANA,"-74,08956947850001","4,501441587647852"
2209,008207,0,BOSQUE CALDERÓN,"-74,0607387565","4,641354010652411"
2210,009111,0,MÓNACO,"-74,06274071050001","4,700823391654332"
2211,005624,0,AEROPUERTO EL DORADO,"-74,1436162055","4,700160663654298"
2212,006402,0,LA CABANA FONTIBÓN,"-74,13865855399999","4,682166105653748"
2213,006414,0,BRISAS ALDEA FONTIBÓN,"-74,157060866","4,694001602654126"
2214,004573,0,CIUDADELA EL RECREO,"-74,2023240575","4,6323106246521135"
2215,006401,0,VERSALLES FONTIBÓN,"-74,14521120949999","4,685042047653817"
2216,005613,0,LA SERENA,"-74,09153187999999","4,707693616654554"
2217,005614,0,VILLA LUZ,"-74,1076840755","4,684454654153813"
2218,005606,0,NORMANDÍA OCCIDENTAL,"-74,1085092175","4,672779786653399"
2219,004643,0,EL CORZO I,"-74,19337038200001","4,643383790652466"
2220,004526,0,BOSA NOVA,"-74,1895592365","4,61925870165166"
2221,005657,0,SABANA DEL DORADO,"-74,14294103399999","4,711145883654666"
2225,105401,1,EL CHANCO RURAL II,"-74,167929679","4,691069577654023"
2226,008205,0,MARÍA CRISTINA,"-74,05603174750001","4,644130226652473"
2227,008206,0,LA SALLE,"-74,05864428599997","4,6445168751524974"
2228,008203,0,LAS ACACIAS,"-74,0514804815","4,650253796652674"
2229,101103,1,INGEMAR ORIENTAL RURAL,"-74,04141880700001","4,635723759152219"
2231,101301,1,HOYA SAN CRISTÓBAL,"-74,05296265999999","4,549250481149404"
2232,101502,1,SIBERIA,"-74,0481250965","4,626891286151917"
2233,008215,0,INGEMAR,"-74,05740074099998","4,639973491152366"
2234,004317,0,CAMELIA II,"-74,11850556049998","4,614072829151489"
2235,004637,0,LAS MARGARITAS,"-74,195296953","4,630626993152048"
2236,002461,0,ARBORIZADORA ALTA  II,"-74,15540571100001","4,571210380150143"
2237,101306,1,TIBAQUE,"-74,06467632049998","4,527946635148718"
2238,002596,0,EL MOCHUELO ALTO,"-74,134829054","4,499509033647758"
2240,001302,0,MONTEBELLO,"-74,09008584950001","4,566578951649958"
2241,002415,0,MADELENA,"-74,156546727","4,591393977150776"
2242,002421,0,RAFAEL ESCAMILLA,"-74,15985708399998","4,594197002650848"
2243,205322,2,CAMPO VERDE,"-74,210350299","4,624006099651817"
2244,001116,0,TIBAQUE URBANO,"-74,07341314499999","4,567400026649989"
2245,201508,2,PARDO RUBIO  I,"-74,05777679049999","4,634438937652168"
2246,002589,0,PORVENIR,"-74,11641895900001","4,534663878648924"
2248,002446,0,LOS TRES REYES,"-74,179419072","4,589433645150701"
2250,009222,0,ALTOS DE CHOZICA,"-74,082995248","4,731386313155335"
2251,006404,0,PUERTA DE TEJA,"-74,1269032875","4,679117437153629"
2253,005612,0,PARIS GAITÁN,"-74,09661453800001","4,704886256654445"
2254,006218,0,CENTRO INDUSTRIAL,"-74,11091727300001","4,638733717652324"
2255,005639,0,QUIRIGUA ORIENTAL,"-74,10174792700002","4,708337124154578"
2256,009123,0,NIZA NORTE,"-74,076142659","4,715035620154781"
2257,005643,0,ÁLAMOS,"-74,118726797","4,70530275365449"
2258,104104,1,PASQUILLA,"-74,1675689805","4,446063798646048"
2259,004602,0,REMANSO URBANO,"-74,204623094","4,617111488151616"
2260,205320,2,EL REMANSO,"-74,205176967","4,616553794651613"
2261,102401,1,LOS ARRAYANES,"-74,08601935749999","4,495140690647634"
2262,005638,0,SANTA CECILIA,"-74,11123391199999","4,677902375653588"
2263,005625,0,LOS ÁLAMOS,"-74,110337029","4,697505809654226"
2264,004598,0,VILLA ANNY I,"-74,20330361549998","4,603294647151175"
2265,004599,0,VILLA ANNY II,"-74,1991115655","4,601204293151088"
2267,001119,0,AGUAS CLARAS I,"-74,06728698","4,561874686149825"
2268,105105,1,VEREDA EL TINTAL RURAL,"-74,14414830249999","4,659011010152947"
2269,001336,0,JUAN JOSÉ RONDÓN I,"-74,08656825900002","4,499123167147768"
2270,006522,0,EL TINTAL II,"-74,144023522","4,663013834153103"
2271,106201,1,EL PANTANO,"-74,15587441","4,721370478655015"
2272,005662,0,EL CEDRO,"-74,1497182295","4,718674575154911"
2277,008305,0,BELLAVISTA,"-74,0514699135","4,654589704152821"
2278,201304,2,AGUAS CLARAS,"-74,0690107835","4,556707699649657"
